parent_id,parent_term,child_id,child_term
18984,oviduct,29043,epithelial layer of oviduct
18984,oviduct,29905,rest of oviduct
18984,oviduct,35052,nerve of oviduct
29897,oviduct infundibulum,31264,muscle layer of infundibulum
29897,oviduct infundibulum,29899,epithelial layer of infundibulum
29897,oviduct infundibulum,29903,serosa of infundibulum
31058,ovigerous cord,31025,meiotic oocyte
31058,ovigerous cord,31035,pre-granulosa cell
17362,palatal shelf,17363,palatal shelf epithelium
17362,palatal shelf,17364,palatal shelf mesenchyme
18948,palate,18949,soft palate
18948,palate,32810,palate epithelium
18948,palate,18952,hard palate
18948,palate,32811,palate mesenchyme
32780,pallidum,35380,globus pallidus
17503,pancreas,17504,body of pancreas
17503,pancreas,32952,pancreatic duct
17503,pancreas,35651,pancreatic acinus
17503,pancreas,35305,endocrine pancreas
17503,pancreas,17507,head of pancreas
17503,pancreas,32925,pancreas parenchyma
17503,pancreas,35645,pancreas epithelium
17503,pancreas,17511,tail of pancreas
17503,pancreas,26220,pancreas mesenchyme
17503,pancreas,35328,exocrine pancreas
17503,pancreas,32953,dorsal pancreatic duct
17506,pancreas body parenchyma,19246,pancreas body islets of Langerhans
35645,pancreas epithelium,35649,pancreas tip epithelium
35645,pancreas epithelium,35650,pancreas trunk epithelium
17508,pancreas head parenchyma,19247,pancreas head islets of Langerhans
32925,pancreas parenchyma,17508,pancreas head parenchyma
32925,pancreas parenchyma,17506,pancreas body parenchyma
32925,pancreas parenchyma,17513,pancreas tail parenchyma
32925,pancreas parenchyma,32927,islets of Langerhans
17066,pancreas primordium,35648,pancreas primordium mesenchyme
17066,pancreas primordium,17256,pancreas primordium ventral bud
17066,pancreas primordium,35647,pancreas primordium epithelium
17066,pancreas primordium,17067,pancreas primordium dorsal bud
17513,pancreas tail parenchyma,19248,pancreas tail islets of Langerhans
18189,panniculus carnosus group,18190,platysma
35660,paramesonephric duct of female,28940,"paramesonephric duct of female, rest of"
35660,paramesonephric duct of female,28937,"paramesonephric duct of female, mesonephric portion"
28937,"paramesonephric duct of female, mesonephric portion",30072,"mesenchyme of paramesonephric duct of female, mesonephric portion"
28937,"paramesonephric duct of female, mesonephric portion",30070,"epithelium of paramesonephric duct of female, mesonephric portion"
28940,"paramesonephric duct of female, rest of",28957,epithelium of rest of paramesonephric duct of female
28940,"paramesonephric duct of female, rest of",28961,mesenchyme of rest of paramesonephric duct of female
35661,paramesonephric duct of male,29196,degenerating rest of paramesonephric duct of male
35661,paramesonephric duct of male,29158,"paramesonephric duct of male, mesonephric portion"
35661,paramesonephric duct of male,35560,mesenchyme of paramesonephric duct of male
35661,paramesonephric duct of male,29185,"paramesonephric duct of male, rest of"
35661,paramesonephric duct of male,29161,degenerating mesonephric portion of male paramesonephric duct
35661,paramesonephric duct of male,35320,epithelium of paramesonephric duct of male
29185,"paramesonephric duct of male, rest of",29189,mesenchyme of rest of paramesonephric duct of male
29185,"paramesonephric duct of male, rest of",29187,epithelium of rest of paramesonephric duct of male
27615,parametanephric mesenchyme,27617,rostral parametanephric mesenchyme
27615,parametanephric mesenchyme,27619,caudal paramesonephric mesenchyme
17271,parasympathetic nerve,17272,vagal X nerve trunk
17270,parasympathetic nervous system,32813,parasympathetic ganglion
17270,parasympathetic nervous system,17271,parasympathetic nerve
32812,parathyroid gland,35664,parathyroid gland parenchyma
32812,parathyroid gland,35663,parathyroid gland capsule
32757,paraxial mesenchyme,31169,somite
35667,parietal cortex,35756,secondary somatosensory cortex
16053,parietal endoderm,16057,Reichert's membrane
16053,parietal endoderm,35928,yolk sac parietal endoderm
16588,parietal pericardium,19031,parietal serosal pericardium
18537,parotid gland,18538,parotid epithelium
18537,parotid gland,18539,parotid mesenchyme
17747,pectoral girdle and thoracic body wall musculature,18183,trapezius
17747,pectoral girdle and thoracic body wall musculature,35670,pectoralis
17747,pectoral girdle and thoracic body wall musculature,18178,latissimus dorsi
17747,pectoral girdle and thoracic body wall musculature,17749,deltoid pre-muscle mass
17747,pectoral girdle and thoracic body wall musculature,18179,pectoralis major
17747,pectoral girdle and thoracic body wall musculature,18526,infraspinatus
17747,pectoral girdle and thoracic body wall musculature,18180,pectoralis minor
17747,pectoral girdle and thoracic body wall musculature,18182,supraspinatus
17747,pectoral girdle and thoracic body wall musculature,19267,transversus thoracis
17747,pectoral girdle and thoracic body wall musculature,17748,pectoral girdle and thoracic body wall muscle
17747,pectoral girdle and thoracic body wall musculature,18177,deltoid
17747,pectoral girdle and thoracic body wall musculature,17750,subscapularis pre-muscle mass
17747,pectoral girdle and thoracic body wall musculature,18181,subscapularis
18025,pectoral girdle and thoracic body wall skeleton,35669,pectoral girdle skeleton
18025,pectoral girdle and thoracic body wall skeleton,35980,pectoral-thoracic cartilage condensation
18025,pectoral girdle and thoracic body wall skeleton,18027,scapula pre-cartilage condensation
18025,pectoral girdle and thoracic body wall skeleton,18342,clavicle cartilage condensation
18025,pectoral girdle and thoracic body wall skeleton,19020,costo-vertebral joint
18025,pectoral girdle and thoracic body wall skeleton,35983,pectoral-thoracic pre-cartilage condensation
18025,pectoral girdle and thoracic body wall skeleton,18344,sternum
18025,pectoral girdle and thoracic body wall skeleton,18343,scapula cartilage condensation
18025,pectoral girdle and thoracic body wall skeleton,18026,clavicle pre-cartilage condensation
35669,pectoral girdle skeleton,18721,clavicle
35669,pectoral girdle skeleton,18722,scapula
18184,pelvic girdle musculature,19164,iliacus
18184,pelvic girdle musculature,18186,gluteus
18184,pelvic girdle musculature,18527,gluteus maximus
18184,pelvic girdle musculature,19165,levator ani
18184,pelvic girdle musculature,19163,gluteus medius
18184,pelvic girdle musculature,18185,pelvic girdle muscle
18028,pelvic girdle skeleton,18347,ilium cartilage condensation
18028,pelvic girdle skeleton,35981,pelvic girdle cartilage condensation
18028,pelvic girdle skeleton,18346,acetabular region
18028,pelvic girdle skeleton,18728,pubis
18028,pelvic girdle skeleton,26928,pubis cartilage condensation
18028,pelvic girdle skeleton,18726,ilium
18028,pelvic girdle skeleton,18348,ischium pre-cartilage condensation
18028,pelvic girdle skeleton,18029,ilium pre-cartilage condensation
18028,pelvic girdle skeleton,35984,pelvic girdle pre-cartilage condensation
18028,pelvic girdle skeleton,26930,ischium cartilage condensation
18028,pelvic girdle skeleton,18727,ischium
18028,pelvic girdle skeleton,18349,pubis pre-cartilage condensation
18028,pelvic girdle skeleton,19300,sacro-iliac joint
30903,pelvic urethra,30909,muscle layer of pelvic urethra
30893,pelvic urethra,31573,mesenchyme of pelvic urethra
30903,pelvic urethra,30905,epithelial layer of pelvic urethra
30903,pelvic urethra,31523,nerve of pelvic urethra
30893,pelvic urethra,31558,nerve of pelvic urethra
30903,pelvic urethra,30907,mesenchymal layer of pelvic urethra
28753,pelvic urethra of female,28771,muscle layer of pelvic urethra of female
28753,pelvic urethra of female,32288,neural crest derivative of pelvic urethra of female
28753,pelvic urethra of female,28759,urothelium of pelvic urethra of female
28753,pelvic urethra of female,31567,nerve of pelvic urethra of female
28753,pelvic urethra of female,28765,mesenchymal layer of pelvic urethra of female
28753,pelvic urethra of female,32283,vasculature of pelvic urethra of female
18995,pelvic urethra of male,32286,neural crest derivative of pelvic urethra of male
18995,pelvic urethra of male,28697,urothelium of pelvic urethra of male
18995,pelvic urethra of male,28703,mesenchymal layer of pelvic urethra of male
18995,pelvic urethra of male,32262,vasculature of pelvic urethra of male
18995,pelvic urethra of male,31565,nerve of pelvic urethra of male
18995,pelvic urethra of male,28709,muscle layer of pelvic urethra of male
35931,pelvis,35431,inguinal lymph node
30944,penile urethra,30948,mesenchymal layer of penile urethra
30944,penile urethra,35058,nerve of penile urethra
30944,penile urethra,30950,muscle layer of penile urethra
30944,penile urethra,30946,urothelium of penile urethra
18682,penis,35674,penis epithelium
18682,penis,30807,vasculature of penis
18682,penis,35057,nerve of penis
18682,penis,18989,prepuce of male
18682,penis,19294,crus penis
18682,penis,35675,penis skin
18682,penis,18988,glans penis
16131,pericardial component,16133,pericardium
16131,pericardial component,16132,pericardial cavity
16282,pericardio-peritoneal canal,16284,pericardio-peritoneal canal mesothelium
16282,pericardio-peritoneal canal,16283,pericardio-peritoneal canal cavity
16284,pericardio-peritoneal canal mesothelium,16590,pericardio-peritoneal canal parietal mesothelium
16134,pericardio-peritoneal component,16135,pericardio-peritoneal component cavity
16134,pericardio-peritoneal component,16136,pericardio-peritoneal component mesothelium
16133,pericardium,16589,visceral pericardium
16133,pericardium,19030,serosal pericardium
16133,pericardium,16588,parietal pericardium
16133,pericardium,19029,fibrous pericardium
28083,perihilar interstitium,31373,rest of perihilar interstitium
28083,perihilar interstitium,31367,resident macrophage of the perihilar interstitium
28083,perihilar interstitium,31361,perihilar fibroblast
35677,perilymphatic channel,35751,scala media
35677,perilymphatic channel,35753,scala vestibuli
35677,perilymphatic channel,35752,scala tympani
17892,perineal body,17893,perineal body mesenchyme
17892,perineal body,18923,perineal body muscle
17892,perineal body,18387,perineal body lumen
17892,perineal body,27057,perineal body muscularis
17892,perineal body,17894,perineal body epithelium
17892,perineal body,17895,perineal body vascular element
17892,perineal body,27053,perineal body mucosa
17892,perineal body,27059,perineal body serosa
17892,perineal body,27055,perineal body submucosa
27053,perineal body mucosa,27063,perineal body lamina propria
27053,perineal body mucosa,27065,perineal body muscularis mucosa
27053,perineal body mucosa,17894,perineal body epithelium
16665,peripheral nervous system,32815,peripheral nerve
16665,peripheral nervous system,35343,femoral nerve
16665,peripheral nervous system,16986,peripheral nerve trunk
16665,peripheral nervous system,18370,tail peripheral nervous system
16665,peripheral nervous system,32814,peripheral nervous system ganglion
16665,peripheral nervous system,16666,spinal component of peripheral nervous system
16665,peripheral nervous system,16984,autonomic nervous system
16665,peripheral nervous system,35796,spinal ganglion or nerve
16665,peripheral nervous system,26922,enteric nervous system
16137,peritoneal component,18047,left hepatic recess
16137,peritoneal component,16139,peritoneum
16137,peritoneal component,16138,peritoneal cavity
16137,peritoneal component,18050,right hepatic recess
16137,peritoneal component,16889,omental bursa
16137,peritoneal component,16885,greater sac
16139,peritoneum,16591,parietal peritoneum
16139,peritoneum,16890,omental bursa mesothelium
16139,peritoneum,16592,visceral peritoneum
16139,peritoneum,16887,greater sac mesothelium
19028,Peyer's patches,35684,peyer's patch germinal center
32614,phalanx,35287,distal phalanx
32614,phalanx,35716,proximal phalanx
32614,phalanx,35572,middle phalanx
30911,phallic urethra,30915,urethral fold of phallic urethra
30911,phallic urethra,31524,nerve of phallic urethra
30911,phallic urethra,30913,urethral plate of phallic urethra
30917,phallic urethra of female,31551,nerve of phallic urethra of female
30917,phallic urethra of female,30930,urothelium of phallic urethra of female
30917,phallic urethra of female,30927,urethral fold of female
30917,phallic urethra of female,30938,muscle layer of phallic urethra of female
30917,phallic urethra of female,30934,mesenchymal layer of phallic urethra of female
30917,phallic urethra of female,30924,urethral plate of female
17956,phallic urethra of male,28853,urothelium of phallic urethra of male
17956,phallic urethra of male,18998,urethral plate of male
17956,phallic urethra of male,28859,muscle layer of phallic urethra of male
17956,phallic urethra of male,28856,mesenchymal layer of phallic urethra of male
17956,phallic urethra of male,18693,urethral fold of male
17956,phallic urethra of male,31568,nerve of phallic urethra of male
18964,pharyngeal constrictor muscle,18966,superior pharyngeal constrictor muscle
18964,pharyngeal constrictor muscle,18965,inferior pharyngeal constrictor muscle
16549,pharyngeal region,16552,pharyngeal region vascular element
16549,pharyngeal region,18402,pharyngeal region lumen
16549,pharyngeal region,16551,pharyngeal region epithelium
16549,pharyngeal region,16550,pharyngeal region mesenchyme
17601,pharyngo-tympanic tube,32801,pharyngo-tympanic tube epithelium
16706,pharynx,36065,hyoid cartilage primordium
